OBJECTID,HR_UID,Province,CaseCount,Deaths,Recovered,Tests,Last_Updated,GlobalID
18390,4604,MB,18,0,6,,2020/10/07 23:16:59+00,{38FA9EAD-BA01-48C2-BDD2-D99D5E1A59E1}
18391,4605,MB,355,11,322,,2020/10/07 23:16:59+00,{52B4043B-84BA-47DE-B108-525A073B508C}
18392,3570,ON,4654,257,3939,247388,2020/10/07 23:36:59+00,{B5E9C548-3FE9-4569-902C-4A364A954E9B}
18393,3575,ON,273,5,264,49928,2020/10/07 20:15:00+00,{BD2F3E2B-220A-46FC-A871-83FC546C7695}
18394,3595,ON,21315,1308,17700,,2020/10/07 20:15:00+00,{7EAED07E-4969-489C-A9DD-EA3B2AC17D74}
18395,4601,MB,1186,11,484,,2020/10/07 23:16:59+00,{44E73206-F579-4E1F-BEE0-B6749EC0C151}
18396,4602,MB,529,4,510,,2020/10/07 23:16:59+00,{1938C324-B8F7-443B-AC51-CE7873B5EC87}
18397,4603,MB,190,1,126,,2020/10/07 23:18:00+00,{B3C01A05-1169-4398-8E97-C0D1D25EDDC4}
18398,1011,NL,250,3,246,30993,2020/10/07 20:28:00+00,{B0E6B7FB-42D5-4506-BFA4-F7EF6EAE4A7B}
18399,1012,NL,14,0,13,5493,2020/10/07 20:29:00+00,{25A87808-2B3E-471D-9827-6208B6E37405}
18400,1013,NL,6,1,4,6030,2020/10/07 20:29:00+00,{272B45CE-ACDA-454A-BF76-B7AE1F4FAB6E}
18401,1014,NL,7,0,6,2654,2020/10/07 20:29:59+00,{06EC06AD-42EC-4AB7-9E65-81ADB96CA37D}
18402,1201,NS,56,,,,2020/10/07 20:29:59+00,{E8983309-2F47-4203-B293-A9430BFC3AE2}
18403,1202,NS,68,,,,2020/10/07 20:31:00+00,{8F58058F-C0D8-45D8-9571-61CB2B16BA8B}
18404,2411,QC,498,17,,,2020/10/07 20:45:59+00,{8DD24128-1E24-4B17-914C-97CC96011A87}
18405,2412,QC,1809,27,,,2020/10/07 20:47:00+00,{9EBC8616-7B0A-44AB-B861-9B211B8EFF2E}
18406,2414,QC,5611,223,,,2020/10/07 20:48:00+00,{24F4768C-2191-4B5E-8564-81E6E2E24542}
18407,2415,QC,5191,283,,,2020/10/07 20:48:00+00,{3E82F6E1-899F-4807-9C80-B3A25F236756}
